171020,Shot Chart Detail,21800162,123,200765,Rajon Rondo,1610612747,Los Angeles Lakers,1,2,56,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,13,-105,88,1,0,20181107,LAL,MIN
171021,Shot Chart Detail,21800162,170,200765,Rajon Rondo,1610612747,Los Angeles Lakers,2,11,30,Missed Shot,Fadeaway Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,-52,53,1,0,20181107,LAL,MIN
171022,Shot Chart Detail,21800162,241,200765,Rajon Rondo,1610612747,Los Angeles Lakers,2,5,52,Made Shot,Tip Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,-6,1,1,20181107,LAL,MIN
171023,Shot Chart Detail,21800162,249,200765,Rajon Rondo,1610612747,Los Angeles Lakers,2,5,11,Missed Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,11,14,1,0,20181107,LAL,MIN
171024,Shot Chart Detail,21800162,435,200765,Rajon Rondo,1610612747,Los Angeles Lakers,3,1,14,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,22,225,13,1,0,20181107,LAL,MIN
171025,Shot Chart Detail,21800162,460,200765,Rajon Rondo,1610612747,Los Angeles Lakers,4,11,39,Missed Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,17,71,165,1,0,20181107,LAL,MIN
171026,Shot Chart Detail,21800162,515,200765,Rajon Rondo,1610612747,Los Angeles Lakers,4,7,52,Missed Shot,Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,27,32,1,0,20181107,LAL,MIN
171027,Shot Chart Detail,21800183,133,200765,Rajon Rondo,1610612747,Los Angeles Lakers,1,2,42,Missed Shot,Step Back Jump shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,24,241,48,1,0,20181110,SAC,LAL
171028,Shot Chart Detail,21800183,183,200765,Rajon Rondo,1610612747,Los Angeles Lakers,2,11,23,Missed Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,19,-101,167,1,0,20181110,SAC,LAL
171029,Shot Chart Detail,21800183,194,200765,Rajon Rondo,1610612747,Los Angeles Lakers,2,10,28,Missed Shot,Driving Floating Bank Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,9,87,39,1,0,20181110,SAC,LAL
171030,Shot Chart Detail,21800183,434,200765,Rajon Rondo,1610612747,Los Angeles Lakers,3,3,50,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,201,155,1,1,20181110,SAC,LAL
171031,Shot Chart Detail,21800183,464,200765,Rajon Rondo,1610612747,Los Angeles Lakers,3,1,33,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,27,-206,176,1,0,20181110,SAC,LAL
171032,Shot Chart Detail,21800183,497,200765,Rajon Rondo,1610612747,Los Angeles Lakers,3,0,29,Made Shot,Driving Floating Bank Jump Shot,2PT Field Goal,In The Paint (Non-RA),Left Side(L),8-16 ft.,9,-80,52,1,1,20181110,SAC,LAL
171033,Shot Chart Detail,21800183,520,200765,Rajon Rondo,1610612747,Los Angeles Lakers,4,11,12,Missed Shot,Driving Hook Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,11,83,80,1,0,20181110,SAC,LAL
171034,Shot Chart Detail,21800183,579,200765,Rajon Rondo,1610612747,Los Angeles Lakers,4,7,10,Missed Shot,Driving Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,-46,6,1,0,20181110,SAC,LAL
171035,Shot Chart Detail,21800183,623,200765,Rajon Rondo,1610612747,Los Angeles Lakers,4,4,50,Missed Shot,Driving Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,54,36,1,0,20181110,SAC,LAL
171036,Shot Chart Detail,21800189,241,200765,Rajon Rondo,1610612747,Los Angeles Lakers,2,9,27,Made Shot,Fadeaway Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,13,56,120,1,1,20181111,LAL,ATL
171037,Shot Chart Detail,21800189,305,200765,Rajon Rondo,1610612747,Los Angeles Lakers,2,5,42,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,234,25,1,0,20181111,LAL,ATL
171038,Shot Chart Detail,21800189,560,200765,Rajon Rondo,1610612747,Los Angeles Lakers,3,0,51,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-17,27,1,0,20181111,LAL,ATL
171039,Shot Chart Detail,21800189,591,200765,Rajon Rondo,1610612747,Los Angeles Lakers,4,10,22,Missed Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,17,-66,157,1,0,20181111,LAL,ATL
171040,Shot Chart Detail,21800212,96,200765,Rajon Rondo,1610612747,Los Angeles Lakers,1,4,28,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,14,-66,126,1,0,20181114,LAL,POR
171041,Shot Chart Detail,21800212,104,200765,Rajon Rondo,1610612747,Los Angeles Lakers,1,3,33,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,14,68,130,1,0,20181114,LAL,POR
171042,Shot Chart Detail,21800212,124,200765,Rajon Rondo,1610612747,Los Angeles Lakers,1,2,24,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-137,214,1,0,20181114,LAL,POR
171043,Shot Chart Detail,21800212,170,200765,Rajon Rondo,1610612747,Los Angeles Lakers,2,11,15,Missed Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,10,29,1,0,20181114,LAL,POR
171044,Shot Chart Detail,21800478,124,200765,Rajon Rondo,1610612747,Los Angeles Lakers,1,4,0,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,22,139,174,1,1,20181221,LAL,NOP
171045,Shot Chart Detail,21800478,131,200765,Rajon Rondo,1610612747,Los Angeles Lakers,1,3,7,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,1,21,1,1,20181221,LAL,NOP
