id,grid_type,game_id,game_event_id,player_id,player_name,team_id,team_name,period,minutes_remaining,seconds_remaining,event_type,action_type,shot_type,shot_zone_basic,shot_zone_area,shot_zone_range,shot_distance,loc_x,loc_y,shot_attempted_flag,shot_made_flag,game_date,htm,vtm,current_team
136033,Shot Chart Detail,21801047,272,203897,Zach LaVine,1610612741,Chicago Bulls,2,2,51,Missed Shot,Driving Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,9,38,84,1,0,20190317,SAC,CHI,Bulls
136034,Shot Chart Detail,21801047,286,203897,Zach LaVine,1610612741,Chicago Bulls,2,1,59,Missed Shot,Driving Layup Shot,2PT Field Goal,In The Paint (Non-RA),Right Side(R),8-16 ft.,8,61,59,1,0,20190317,SAC,CHI,Bulls
136035,Shot Chart Detail,21801047,298,203897,Zach LaVine,1610612741,Chicago Bulls,2,1,40,Made Shot,Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-3,29,1,1,20190317,SAC,CHI,Bulls
136036,Shot Chart Detail,21801047,309,203897,Zach LaVine,1610612741,Chicago Bulls,2,1,12,Missed Shot,Driving Reverse Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,9,-32,92,1,0,20190317,SAC,CHI,Bulls
136037,Shot Chart Detail,21801047,367,203897,Zach LaVine,1610612741,Chicago Bulls,3,8,57,Missed Shot,Driving Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,25,54,1,0,20190317,SAC,CHI,Bulls
136038,Shot Chart Detail,21801047,378,203897,Zach LaVine,1610612741,Chicago Bulls,3,8,18,Missed Shot,Floating Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,9,4,96,1,0,20190317,SAC,CHI,Bulls
136039,Shot Chart Detail,21801047,408,203897,Zach LaVine,1610612741,Chicago Bulls,3,6,10,Made Shot,Driving Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,15,65,1,1,20190317,SAC,CHI,Bulls
136040,Shot Chart Detail,21801047,430,203897,Zach LaVine,1610612741,Chicago Bulls,3,4,52,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-24,22,1,1,20190317,SAC,CHI,Bulls
136041,Shot Chart Detail,21801047,442,203897,Zach LaVine,1610612741,Chicago Bulls,3,4,0,Missed Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,16,-165,25,1,0,20190317,SAC,CHI,Bulls
136042,Shot Chart Detail,21801047,454,203897,Zach LaVine,1610612741,Chicago Bulls,3,3,32,Missed Shot,Driving Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,5,57,1,0,20190317,SAC,CHI,Bulls
